# file created by code in security_q.jl
# file created on 2024-08-15 at 12:29:35
# parameter: seed = 1
# parameter: T = 10000.0
# parameter: n_queues = 1
# parameter: mean_interarrival = 5.2
# parameter: mean_server_time = 5.0
# parameter: time_units = minutes
time,event_id,event_type,timing,length_event_list,length_queue1,in_service1
     758.673,   389,Finish(1),before,   1,  20,   1
     758.673,   389,Finish(1), after,   2,  19,   1
     769.527,   391,Finish(1),before,   1,  19,   1
     769.527,   391,Finish(1), after,   2,  18,   1
     773.412,   387,  Arrival,before,   1,  18,   1
     773.412,   387,  Arrival, after,   2,  19,   1
     777.274,   393,Finish(1),before,   1,  19,   1
     777.274,   393,Finish(1), after,   2,  18,   1
     778.402,   394,  Arrival,before,   1,  18,   1
     778.402,   394,  Arrival, after,   2,  19,   1
     780.523,   397,  Arrival,before,   1,  19,   1
     780.523,   397,  Arrival, after,   2,  20,   1
     783.633,   396,Finish(1),before,   1,  20,   1
     783.633,   396,Finish(1), after,   2,  19,   1
     783.665,   400,Finish(1),before,   1,  19,   1
     783.665,   400,Finish(1), after,   2,  18,   1
     787.029,   398,  Arrival,before,   1,  18,   1
     787.029,   398,  Arrival, after,   2,  19,   1
     787.475,   403,  Arrival,before,   1,  19,   1
     787.475,   403,  Arrival, after,   2,  20,   1
     788.229,   404,  Arrival,before,   1,  20,   1
     788.229,   404,  Arrival, after,   2,  21,   1
     788.860,   402,Finish(1),before,   1,  21,   1
     788.860,   402,Finish(1), after,   2,  20,   1
     790.195,   407,Finish(1),before,   1,  20,   1
     790.195,   407,Finish(1), after,   2,  19,   1
     795.114,   405,  Arrival,before,   1,  19,   1
     795.114,   405,  Arrival, after,   2,  20,   1
     796.114,   409,Finish(1),before,   1,  20,   1
     796.114,   409,Finish(1), after,   2,  19,   1
     800.232,   410,  Arrival,before,   1,  19,   1
     800.232,   410,  Arrival, after,   2,  20,   1
     805.651,   413,  Arrival,before,   1,  20,   1
     805.651,   413,  Arrival, after,   2,  21,   1
     809.980,   414,  Arrival,before,   1,  21,   1
     809.980,   414,  Arrival, after,   2,  22,   1
     810.953,   415,  Arrival,before,   1,  22,   1
     810.953,   415,  Arrival, after,   2,  23,   1
     813.762,   412,Finish(1),before,   1,  23,   1
     813.762,   412,Finish(1), after,   2,  22,   1
     815.553,   416,  Arrival,before,   1,  22,   1
     815.553,   416,  Arrival, after,   2,  23,   1
     815.706,   418,Finish(1),before,   1,  23,   1
     815.706,   418,Finish(1), after,   2,  22,   1
     820.130,   419,  Arrival,before,   1,  22,   1
     820.130,   419,  Arrival, after,   2,  23,   1
     825.025,   422,  Arrival,before,   1,  23,   1
     825.025,   422,  Arrival, after,   2,  24,   1
     825.504,   421,Finish(1),before,   1,  24,   1
     825.504,   421,Finish(1), after,   2,  23,   1
     827.563,   425,Finish(1),before,   1,  23,   1
     827.563,   425,Finish(1), after,   2,  22,   1
     831.024,   423,  Arrival,before,   1,  22,   1
     831.024,   423,  Arrival, after,   2,  23,   1
     831.107,   427,Finish(1),before,   1,  23,   1
     831.107,   427,Finish(1), after,   2,  22,   1
     837.861,   428,  Arrival,before,   1,  22,   1
     837.861,   428,  Arrival, after,   2,  23,   1
     842.089,   430,Finish(1),before,   1,  23,   1
     842.089,   430,Finish(1), after,   2,  22,   1
     846.154,   433,Finish(1),before,   1,  22,   1
     846.154,   433,Finish(1), after,   2,  21,   1
     848.464,   431,  Arrival,before,   1,  21,   1
     848.464,   431,  Arrival, after,   2,  22,   1
     854.550,   435,Finish(1),before,   1,  22,   1
     854.550,   435,Finish(1), after,   2,  21,   1
     854.731,   436,  Arrival,before,   1,  21,   1
     854.731,   436,  Arrival, after,   2,  22,   1
     855.225,   438,Finish(1),before,   1,  22,   1
     855.225,   438,Finish(1), after,   2,  21,   1
     856.240,   439,  Arrival,before,   1,  21,   1
     856.240,   439,  Arrival, after,   2,  22,   1
     860.427,   441,Finish(1),before,   1,  22,   1
     860.427,   441,Finish(1), after,   2,  21,   1
     872.668,   444,Finish(1),before,   1,  21,   1
     872.668,   444,Finish(1), after,   2,  20,   1
     873.190,   446,Finish(1),before,   1,  20,   1
     873.190,   446,Finish(1), after,   2,  19,   1
     878.051,   442,  Arrival,before,   1,  19,   1
     878.051,   442,  Arrival, after,   2,  20,   1
     878.443,   448,Finish(1),before,   1,  20,   1
     878.443,   448,Finish(1), after,   2,  19,   1
     878.586,   449,  Arrival,before,   1,  19,   1
     878.586,   449,  Arrival, after,   2,  20,   1
     880.479,   451,Finish(1),before,   1,  20,   1
     880.479,   451,Finish(1), after,   2,  19,   1
     884.073,   452,  Arrival,before,   1,  19,   1
     884.073,   452,  Arrival, after,   2,  20,   1
     884.624,   454,Finish(1),before,   1,  20,   1
     884.624,   454,Finish(1), after,   2,  19,   1
     885.889,   455,  Arrival,before,   1,  19,   1
     885.889,   455,  Arrival, after,   2,  20,   1
     885.919,   458,  Arrival,before,   1,  20,   1
     885.919,   458,  Arrival, after,   2,  21,   1
     886.496,   459,  Arrival,before,   1,  21,   1
     886.496,   459,  Arrival, after,   2,  22,   1
     887.354,   460,  Arrival,before,   1,  22,   1
     887.354,   460,  Arrival, after,   2,  23,   1
     888.035,   457,Finish(1),before,   1,  23,   1
     888.035,   457,Finish(1), after,   2,  22,   1
     893.685,   463,Finish(1),before,   1,  22,   1
     893.685,   463,Finish(1), after,   2,  21,   1
     894.652,   461,  Arrival,before,   1,  21,   1
     894.652,   461,  Arrival, after,   2,  22,   1
     899.567,   466,  Arrival,before,   1,  22,   1
     899.567,   466,  Arrival, after,   2,  23,   1
     903.242,   465,Finish(1),before,   1,  23,   1
     903.242,   465,Finish(1), after,   2,  22,   1
     903.285,   469,Finish(1),before,   1,  22,   1
     903.285,   469,Finish(1), after,   2,  21,   1
     904.823,   467,  Arrival,before,   1,  21,   1
     904.823,   467,  Arrival, after,   2,  22,   1
     907.123,   471,Finish(1),before,   1,  22,   1
     907.123,   471,Finish(1), after,   2,  21,   1
     912.649,   474,Finish(1),before,   1,  21,   1
     912.649,   474,Finish(1), after,   2,  20,   1
     914.485,   472,  Arrival,before,   1,  20,   1
     914.485,   472,  Arrival, after,   2,  21,   1
     915.008,   477,  Arrival,before,   1,  21,   1
     915.008,   477,  Arrival, after,   2,  22,   1
     915.993,   478,  Arrival,before,   1,  22,   1
     915.993,   478,  Arrival, after,   2,  23,   1
     918.447,   479,  Arrival,before,   1,  23,   1
     918.447,   479,  Arrival, after,   2,  24,   1
     918.867,   480,  Arrival,before,   1,  24,   1
     918.867,   480,  Arrival, after,   2,  25,   1
     919.194,   476,Finish(1),before,   1,  25,   1
     919.194,   476,Finish(1), after,   2,  24,   1
     923.555,   481,  Arrival,before,   1,  24,   1
     923.555,   481,  Arrival, after,   2,  25,   1
     926.401,   484,  Arrival,before,   1,  25,   1
     926.401,   484,  Arrival, after,   2,  26,   1
     931.798,   483,Finish(1),before,   1,  26,   1
     931.798,   483,Finish(1), after,   2,  25,   1
     933.483,   485,  Arrival,before,   1,  25,   1
     933.483,   485,  Arrival, after,   2,  26,   1
     937.814,   487,Finish(1),before,   1,  26,   1
     937.814,   487,Finish(1), after,   2,  25,   1
     938.909,   488,  Arrival,before,   1,  25,   1
     938.909,   488,  Arrival, after,   2,  26,   1
     939.813,   490,Finish(1),before,   1,  26,   1
     939.813,   490,Finish(1), after,   2,  25,   1
     940.311,   493,Finish(1),before,   1,  25,   1
     940.311,   493,Finish(1), after,   2,  24,   1
     940.429,   495,Finish(1),before,   1,  24,   1
     940.429,   495,Finish(1), after,   2,  23,   1
     940.815,   491,  Arrival,before,   1,  23,   1
     940.815,   491,  Arrival, after,   2,  24,   1
     940.878,   497,Finish(1),before,   1,  24,   1
     940.878,   497,Finish(1), after,   2,  23,   1
     940.934,   498,  Arrival,before,   1,  23,   1
     940.934,   498,  Arrival, after,   2,  24,   1
     953.607,   500,Finish(1),before,   1,  24,   1
     953.607,   500,Finish(1), after,   2,  23,   1
     955.419,   501,  Arrival,before,   1,  23,   1
     955.419,   501,  Arrival, after,   2,  24,   1
     958.104,   504,  Arrival,before,   1,  24,   1
     958.104,   504,  Arrival, after,   2,  25,   1
     960.916,   503,Finish(1),before,   1,  25,   1
     960.916,   503,Finish(1), after,   2,  24,   1
     962.165,   505,  Arrival,before,   1,  24,   1
     962.165,   505,  Arrival, after,   2,  25,   1
     967.202,   507,Finish(1),before,   1,  25,   1
     967.202,   507,Finish(1), after,   2,  24,   1
     973.931,   508,  Arrival,before,   1,  24,   1
     973.931,   508,  Arrival, after,   2,  25,   1
     978.250,   511,  Arrival,before,   1,  25,   1
     978.250,   511,  Arrival, after,   2,  26,   1
     987.268,   510,Finish(1),before,   1,  26,   1
     987.268,   510,Finish(1), after,   2,  25,   1
     987.719,   514,Finish(1),before,   1,  25,   1
     987.719,   514,Finish(1), after,   2,  24,   1
     988.272,   516,Finish(1),before,   1,  24,   1
     988.272,   516,Finish(1), after,   2,  23,   1
     988.299,   512,  Arrival,before,   1,  23,   1
     988.299,   512,  Arrival, after,   2,  24,   1
     989.469,   518,Finish(1),before,   1,  24,   1
     989.469,   518,Finish(1), after,   2,  23,   1
     990.875,   521,Finish(1),before,   1,  23,   1
     990.875,   521,Finish(1), after,   2,  22,   1
     992.063,   523,Finish(1),before,   1,  22,   1
     992.063,   523,Finish(1), after,   2,  21,   1
     993.203,   519,  Arrival,before,   1,  21,   1
     993.203,   519,  Arrival, after,   2,  22,   1
     997.660,   526,  Arrival,before,   1,  22,   1
     997.660,   526,  Arrival, after,   2,  23,   1
    1000.431,   525,Finish(1),before,   1,  23,   1
    1000.431,   525,Finish(1), after,   2,  22,   1
    1000.627,   527,  Arrival,before,   1,  22,   1
    1000.627,   527,  Arrival, after,   2,  23,   1
    1002.933,   530,  Arrival,before,   1,  23,   1
    1002.933,   530,  Arrival, after,   2,  24,   1
    1003.919,   529,Finish(1),before,   1,  24,   1
    1003.919,   529,Finish(1), after,   2,  23,   1
    1005.174,   531,  Arrival,before,   1,  23,   1
    1005.174,   531,  Arrival, after,   2,  24,   1
    1014.175,   534,  Arrival,before,   1,  24,   1
    1014.175,   534,  Arrival, after,   2,  25,   1
    1020.837,   535,  Arrival,before,   1,  25,   1
    1020.837,   535,  Arrival, after,   2,  26,   1
    1026.653,   533,Finish(1),before,   1,  26,   1
    1026.653,   533,Finish(1), after,   2,  25,   1
    1027.529,   536,  Arrival,before,   1,  25,   1
    1027.529,   536,  Arrival, after,   2,  26,   1
    1029.742,   538,Finish(1),before,   1,  26,   1
    1029.742,   538,Finish(1), after,   2,  25,   1
    1031.640,   539,  Arrival,before,   1,  25,   1
    1031.640,   539,  Arrival, after,   2,  26,   1
    1032.347,   541,Finish(1),before,   1,  26,   1
    1032.347,   541,Finish(1), after,   2,  25,   1
    1032.482,   544,Finish(1),before,   1,  25,   1
    1032.482,   544,Finish(1), after,   2,  24,   1
    1032.576,   542,  Arrival,before,   1,  24,   1
    1032.576,   542,  Arrival, after,   2,  25,   1
    1032.990,   546,Finish(1),before,   1,  25,   1
    1032.990,   546,Finish(1), after,   2,  24,   1
    1033.027,   549,Finish(1),before,   1,  24,   1
    1033.027,   549,Finish(1), after,   2,  23,   1
    1033.114,   547,  Arrival,before,   1,  23,   1
    1033.114,   547,  Arrival, after,   2,  24,   1
    1036.318,   551,Finish(1),before,   1,  24,   1
    1036.318,   551,Finish(1), after,   2,  23,   1
    1043.535,   554,Finish(1),before,   1,  23,   1
    1043.535,   554,Finish(1), after,   2,  22,   1
    1050.088,   556,Finish(1),before,   1,  22,   1
    1050.088,   556,Finish(1), after,   2,  21,   1
    1050.731,   552,  Arrival,before,   1,  21,   1
    1050.731,   552,  Arrival, after,   2,  22,   1
    1056.374,   558,Finish(1),before,   1,  22,   1
    1056.374,   558,Finish(1), after,   2,  21,   1
    1057.792,   561,Finish(1),before,   1,  21,   1
    1057.792,   561,Finish(1), after,   2,  20,   1
    1062.975,   563,Finish(1),before,   1,  20,   1
    1062.975,   563,Finish(1), after,   2,  19,   1
    1067.634,   565,Finish(1),before,   1,  19,   1
    1067.634,   565,Finish(1), after,   2,  18,   1
    1071.651,   559,  Arrival,before,   1,  18,   1
    1071.651,   559,  Arrival, after,   2,  19,   1
    1072.870,   567,Finish(1),before,   1,  19,   1
    1072.870,   567,Finish(1), after,   2,  18,   1
    1076.068,   570,Finish(1),before,   1,  18,   1
    1076.068,   570,Finish(1), after,   2,  17,   1
    1078.459,   568,  Arrival,before,   1,  17,   1
    1078.459,   568,  Arrival, after,   2,  18,   1
    1078.858,   573,  Arrival,before,   1,  18,   1
    1078.858,   573,  Arrival, after,   2,  19,   1
    1078.926,   574,  Arrival,before,   1,  19,   1
    1078.926,   574,  Arrival, after,   2,  20,   1
    1080.552,   572,Finish(1),before,   1,  20,   1
    1080.552,   572,Finish(1), after,   2,  19,   1
    1082.163,   575,  Arrival,before,   1,  19,   1
    1082.163,   575,  Arrival, after,   2,  20,   1
    1083.484,   578,  Arrival,before,   1,  20,   1
    1083.484,   578,  Arrival, after,   2,  21,   1
    1083.542,   577,Finish(1),before,   1,  21,   1
    1083.542,   577,Finish(1), after,   2,  20,   1
    1088.881,   579,  Arrival,before,   1,  20,   1
    1088.881,   579,  Arrival, after,   2,  21,   1
    1094.286,   581,Finish(1),before,   1,  21,   1
    1094.286,   581,Finish(1), after,   2,  20,   1
    1094.536,   584,Finish(1),before,   1,  20,   1
    1094.536,   584,Finish(1), after,   2,  19,   1
    1096.142,   582,  Arrival,before,   1,  19,   1
    1096.142,   582,  Arrival, after,   2,  20,   1
    1107.629,   586,Finish(1),before,   1,  20,   1
    1107.629,   586,Finish(1), after,   2,  19,   1
    1108.639,   587,  Arrival,before,   1,  19,   1
    1108.639,   587,  Arrival, after,   2,  20,   1
    1112.240,   589,Finish(1),before,   1,  20,   1
    1112.240,   589,Finish(1), after,   2,  19,   1
    1118.825,   590,  Arrival,before,   1,  19,   1
    1118.825,   590,  Arrival, after,   2,  20,   1
    1125.221,   592,Finish(1),before,   1,  20,   1
    1125.221,   592,Finish(1), after,   2,  19,   1
    1125.386,   593,  Arrival,before,   1,  19,   1
    1125.386,   593,  Arrival, after,   2,  20,   1
    1126.031,   596,  Arrival,before,   1,  20,   1
    1126.031,   596,  Arrival, after,   2,  21,   1
    1129.101,   597,  Arrival,before,   1,  21,   1
    1129.101,   597,  Arrival, after,   2,  22,   1
    1130.553,   595,Finish(1),before,   1,  22,   1
    1130.553,   595,Finish(1), after,   2,  21,   1
    1133.413,   598,  Arrival,before,   1,  21,   1
    1133.413,   598,  Arrival, after,   2,  22,   1
    1133.750,   601,  Arrival,before,   1,  22,   1
    1133.750,   601,  Arrival, after,   2,  23,   1
    1141.629,   602,  Arrival,before,   1,  23,   1
    1141.629,   602,  Arrival, after,   2,  24,   1
    1153.768,   603,  Arrival,before,   1,  24,   1
    1153.768,   603,  Arrival, after,   2,  25,   1
    1154.490,   600,Finish(1),before,   1,  25,   1
    1154.490,   600,Finish(1), after,   2,  24,   1
    1154.508,   604,  Arrival,before,   1,  24,   1
    1154.508,   604,  Arrival, after,   2,  25,   1
    1154.621,   607,  Arrival,before,   1,  25,   1
    1154.621,   607,  Arrival, after,   2,  26,   1
    1157.472,   606,Finish(1),before,   1,  26,   1
    1157.472,   606,Finish(1), after,   2,  25,   1
    1163.216,   608,  Arrival,before,   1,  25,   1
    1163.216,   608,  Arrival, after,   2,  26,   1
    1170.214,   611,  Arrival,before,   1,  26,   1
    1170.214,   611,  Arrival, after,   2,  27,   1
    1171.869,   612,  Arrival,before,   1,  27,   1
    1171.869,   612,  Arrival, after,   2,  28,   1
    1174.123,   610,Finish(1),before,   1,  28,   1
    1174.123,   610,Finish(1), after,   2,  27,   1
    1174.158,   613,  Arrival,before,   1,  27,   1
    1174.158,   613,  Arrival, after,   2,  28,   1
    1174.377,   616,  Arrival,before,   1,  28,   1
    1174.377,   616,  Arrival, after,   2,  29,   1
    1174.742,   617,  Arrival,before,   1,  29,   1
    1174.742,   617,  Arrival, after,   2,  30,   1
    1175.001,   615,Finish(1),before,   1,  30,   1
    1175.001,   615,Finish(1), after,   2,  29,   1
    1187.318,   618,  Arrival,before,   1,  29,   1
    1187.318,   618,  Arrival, after,   2,  30,   1
    1188.167,   620,Finish(1),before,   1,  30,   1
    1188.167,   620,Finish(1), after,   2,  29,   1
    1189.779,   623,Finish(1),before,   1,  29,   1
    1189.779,   623,Finish(1), after,   2,  28,   1
    1192.017,   625,Finish(1),before,   1,  28,   1
    1192.017,   625,Finish(1), after,   2,  27,   1
    1195.856,   627,Finish(1),before,   1,  27,   1
    1195.856,   627,Finish(1), after,   2,  26,   1
    1197.096,   621,  Arrival,before,   1,  26,   1
    1197.096,   621,  Arrival, after,   2,  27,   1
    1198.520,   630,  Arrival,before,   1,  27,   1
    1198.520,   630,  Arrival, after,   2,  28,   1
    1200.616,   629,Finish(1),before,   1,  28,   1
    1200.616,   629,Finish(1), after,   2,  27,   1
    1201.891,   631,  Arrival,before,   1,  27,   1
    1201.891,   631,  Arrival, after,   2,  28,   1
    1209.073,   634,  Arrival,before,   1,  28,   1
    1209.073,   634,  Arrival, after,   2,  29,   1
